t_sec,HR,MAP,CO,SV,SVR,sympathetic,parasympathetic,contractility_factor,MAP_error,respiratory_rate,PaCO2,PaO2,arterial_pH,O2_saturation,glucose,lactate,HCO3,potassium,sodium,factor_VII,factor_II,PT_sec,aPTT_sec,fibrinogen,coagulation_state,cortisol,T3,insulin,glucagon,HPA_axis,vdp_x,vdp_v,vdp_omega,vdp_mu,chemical_drive,blood_volume_ml,blood_volume_ratio,GFR,urine_output,BUN,extra_volume_ml,inter_volume_ml,intra_volume_ml
204.0,85.11739234090479,99.99960589944213,1702.106864484705,19.997170212663868,1.4100033341195088,0.3000027590003137,0.6999980288156787,1.0,3.941005578695922e-06,16.54555036776319,32.66281553608527,71.40238057989345,7.489036368774931,0.94074243765825,4.5,0.6570396752629153,24.00000000000001,4.2,145.0,0.9978284754323784,0.9978284754323784,12.121990028447735,25.091828797809043,300.0,0.04869891543702218,5.202912147654265,100.00206552084849,12.0,80.0,0.05,-1.3064525102133357,1.8742851245320065,1.823437559867908,1.3837552996483349,0.0,1719.3911695277313,0.9996460287951926,63.0,0.5966730000000027,14.285714285714302,1586.3933333333457,3017.8021403329667,7995.804526333685
205.0,85.11745145489394,99.99960591873914,1702.1068655034207,19.997156336547587,1.4100033339563598,0.30000275884842637,0.699998028950631,1.0,3.940812608647093e-06,16.653472212824507,28.481568560567517,76.62893929929064,7.54852608354256,0.9508546063697044,4.5,0.6556862270057094,24.00000000000001,4.2,145.0,0.9978178631732146,0.9978178631732146,12.12258568608193,25.07522075498725,300.0,0.048911365950751164,5.203797358128137,100.0020856140535,12.0,80.0,0.05,1.964430411454318,1.641098096324764,1.6603676888740544,1.2289735062817067,0.0,1719.3881861627312,0.9996442942806577,63.0,0.5966730000000027,14.285714285714302,1586.326666666679,3017.889930693409,7995.78340263991
206.0,85.11751056608172,99.99960593693766,1702.1068664641473,19.997142460431306,1.4100033338024978,0.30000275870515886,0.6999980290779615,1.0,3.94063062344685e-06,16.770507588150934,32.98145380286995,71.00408274641259,7.484820191819023,0.9398632503486938,4.5,0.654335541351177,24.00000000000001,4.2,145.0,0.9978072511793541,0.9978072511793541,12.12318132387173,25.058669648303596,300.0,0.0491235805263469,5.204681585526452,100.00210580265677,12.0,80.0,0.05,1.183116911329169,-2.057059148769168,1.8509757439150205,1.4091007722773492,0.0,1719.3852027977312,0.9996425597661228,63.0,0.5966730000000027,14.285714285714302,1586.2600000000125,3017.977726676609,7995.762273323377
207.0,85.11756967462776,99.99960595409851,1702.1068673700952,19.99712858431503,1.4100033336574092,0.30000275857003394,0.6999980291980921,1.0,3.940459014870612e-06,16.644685678634215,28.480066782114992,76.63081652235628,7.548548983660902,0.9508578116003142,4.5,0.6529876127331897,24.00000000000001,4.2,145.0,0.9977966394507903,0.9977966394507903,12.1237769418178,25.042175288265945,300.0,0.049335559425831794,5.205564830940972,100.00212608663168,12.0,80.0,0.05,-2.0550669137585533,-0.9462527659149051,1.6553948236711433,1.2263065887225486,0.0,1719.382219432731,0.9996408252515878,63.0,0.5966730000000027,14.285714285714302,1586.193333333346,3018.0655282838425,7995.741138382811
208.0,85.11762878068282,99.99960597027916,1702.1068682242962,19.997114708198747,1.410003333520608,0.3000027584426009,0.6999980293114213,1.0,3.940297208373522e-06,16.785974706793088,33.64037885259962,70.1804264342505,7.4762291088831025,0.9379899662755392,4.5,0.6516424355966716,24.00000000000001,4.2,145.0,0.9977860279875161,0.9977860279875161,12.124372539920788,25.025737486012858,300.0,0.04954730291093732,5.206447095462244,100.00214646595158,12.0,80.0,0.05,-1.053578492421809,2.228196996127039,1.8558101131897897,1.4096926557750633,0.0,1719.379236067731,0.9996390907370529,63.0,0.5966730000000027,14.285714285714302,1586.1266666666793,3018.1533355163824,7995.719997816938
209.0,85.11768788438928,99.99960598553382,1702.1068690296145,19.997100832082467,1.410003333391636,0.3000027583224339,0.6999980294183256,1.0,3.9401446618114735e-06,16.4577040512968,28.847216993891543,76.1718787576356,7.542986065600557,0.9500658980841659,4.5,0.6503000043975771,24.00000000000001,4.2,145.0,0.9977754167895265,0.9977754167895265,12.124968118181366,25.009356053311496,300.0,0.04975881124310425,5.2073283801796055,100.00216694058993,12.0,80.0,0.05,2.088706181554465,0.48291140969897406,1.6473436704442466,1.2165000485010764,0.0,1719.3762527027309,0.9996373562225179,63.0,0.5966730000000027,14.285714285714302,1586.0600000000127,3018.241148375505,7995.698851624482
210.0,85.11774698588175,99.9996059999138,1702.106869788757,19.99708695596619,1.410003333270059,0.30000275820913075,0.6999980295191607,1.0,3.940000862030502e-06,17.008183301635206,33.701848178889804,70.10358977638776,7.475436269150736,0.9378113208095827,4.5,0.6489603136028694,24.00000000000001,4.2,145.0,0.9977648058568136,0.9977648058568136,12.12556367660019,24.9930308025555,300.0,0.049970084683483046,5.208208686181184,100.00218751052014,12.0,80.0,0.05,0.9080184212827095,-2.462578783835367,1.8779449500866028,1.4299750744215225,0.0,1719.3732693377308,0.999635621707983,63.0,0.5966730000000027,14.285714285714302,1585.993333333346,3018.328966862486,7995.677699804168
211.0,85.11780608528731,99.99960601346747,1702.106870504279,19.99707307984991,1.4100033331554684,0.3000027581023116,0.6999980296142627,1.0,3.939865325293113e-06,16.316637787942554,29.128697480262534,75.82002814967186,7.538768921855583,0.9494472939659855,4.5,0.6476233576904994,24.00000000000001,4.2,145.0,0.997754195189371,0.997754195189371,12.126159215177928,24.97676154676295,300.0,0.05018112349293412,5.209088014553895,100.00220817571562,12.0,80.0,0.05,-2.108090949825568,-0.06214066284912689,1.640833959641485,1.2097022100138604,0.0,1719.3702859727307,0.999633887193448,63.0,0.5966730000000027,14.285714285714302,1585.9266666666795,3018.4167909786006,7995.656542354718
212.0,85.11786518272605,99.99960602624063,1702.106871178596,19.997059203733627,1.410003333047477,0.3000027580016174,0.6999980297039486,1.0,3.939737593725568e-06,17.214295587185468,33.511001080151594,70.34214864981053,7.4779025852058565,0.938363772281586,4.5,0.6462891311493825,24.00000000000001,4.2,145.0,0.9977435847871919,0.9977435847871919,12.126754733915236,24.960548099574257,300.0,0.05039192793202818,5.209966366383455,100.00222893614979,12.0,80.0,0.05,-0.7405601458706447,2.7424237415511468,1.8950448240094,1.4460320985853885,0.0,1719.3673026077306,0.9996321526789131,63.0,0.5966730000000027,14.285714285714302,1585.8600000000129,3018.5046207251266,7995.63537927486
213.0,85.11792427831135,99.99960603827644,1702.1068718139893,19.99704532761735,1.4100033329457196,0.30000275790670894,0.6999980297885188,1.0,3.9396172356021e-06,16.294550842576736,29.16502330889031,75.77462086388714,7.538227659134588,0.9493667241425212,4.5,0.6449576284793783,24.00000000000001,4.2,145.0,0.9977329746502704,0.9977329746502704,12.127350232812775,24.944390275250097,300.0,0.050602498261046576,5.2108437427543635,100.00224979179612,12.0,80.0,0.05,2.1031630220280952,-0.2935242610761114,1.6378665601488993,1.2081286066464694,0.0,1719.3643192427305,0.9996304181643783,63.0,0.5966730000000027,14.285714285714302,1585.7933333333463,3018.59245610334,7995.6142105633135
214.0,85.11798337215035,99.99960604961576,1702.1068724126128,19.99703145150107,1.4100033328498507,0.30000275781726604,0.699998029868256,1.0,3.9395038423606365e-06,17.237485889731335,33.40504466594704,70.47459416756622,7.47927793020588,0.938667703855779,4.5,0.6436288441912691,24.00000000000001,4.2,145.0,0.997722364778599,0.997722364778599,12.127945711871211,24.928287888669338,300.0,0.0508128347399816,5.211720144749926,100.00227074262803,12.0,80.0,0.05,0.5703583314577046,-3.00520186889314,1.8986630942606948,1.4464896086762087,0.0,1719.3613358777304,0.9996286836498433,63.0,0.5966730000000027,14.285714285714302,1585.7266666666796,3018.6802971145175,7995.593036218804
215.0,85.11804246434427,99.99960606029708,1702.106872976502,19.99701757538479,1.4100033327595454,0.3000027577329862,0.6999980299434281,1.0,3.939397029171232e-06,16.17047665218168,29.438340112502598,75.43297485937177,7.534176668429193,0.9487550331693076,4.5,0.642302772806737,24.00000000000001,4.2,145.0,0.9977117551721716,0.9977117551721716,12.1285411710912,24.91224075532702,300.0,0.05102293762853678,5.212595573452239,100.00229178861896,12.0,80.0,0.05,-2.0754835181253437,0.5100926235837688,1.6369074433025015,1.2053147510444975,0.0,1719.3583525127303,0.9996269491353084,63.0,0.5966730000000027,14.285714285714302,1585.660000000013,3018.7681437599344,7995.5718562400525
216.0,85.11810155498871,99.99960607035692,1702.1068735075805,19.99700369926851,1.4100033326744945,0.3000027576535836,0.6999980300142876,1.0,3.93929643081492e-06,17.42736649593601,32.35924696587328,71.78184129265841,7.493091580429062,0.9415643695231595,4.5,0.6409794088583437,24.00000000000001,4.2,145.0,0.9977011458309814,0.9977011458309814,12.129136610473408,24.89624869133225,300.0,0.051232807186127265,5.213470029942199,100.0023129297424,12.0,80.0,0.05,-0.3682129206152367,3.355501923266363,1.9098260789204669,1.4590699611225206,0.0,1719.3553691477302,0.9996252146207734,63.0,0.5966730000000027,14.285714285714302,1585.5933333333464,3018.8559960408693,7995.550670625786
217.0,85.11816064417397,99.99960607982959,1702.106874007664,19.996989823152234,1.410003332594408,0.30000275757878825,0.6999980300810733,1.0,3.93920170409956e-06,16.071598687505457,29.658813427638545,75.15738321545183,7.530936214950193,0.9482544677723982,4.5,0.6396587468895093,24.00000000000001,4.2,145.0,0.9976905367550215,0.9976905367550215,12.129732030018493,24.880311513406205,300.0,0.05144244367188008,5.214343515299502,100.00233416597177,12.0,80.0,0.05,2.03944293084692,-0.7070380003812793,1.6359064210787118,1.2035550508004431,0.0,1719.3523857827302,0.9996234801062385,63.0,0.5966730000000027,14.285714285714302,1585.5266666666798,3018.9438539585994,7995.5294793747225
218.0,85.11821973198538,99.99960608874764,1702.106874478468,19.996975947035953,1.4100033325190104,0.3000027575083451,0.6999980301440107,1.0,3.939112523596577e-06,17.58849048403961,30.753905991052005,73.788517511185,7.5151897045185345,0.9456700128442728,4.5,0.6383407814544897,24.00000000000001,4.2,145.0,0.9976799279442855,0.9976799279442855,12.13032742972712,24.864429038880058,300.0,0.051651847344634495,5.2152160306026465,100.00235549728055,12.0,80.0,0.05,0.13430105892920574,-3.7487695166318202,1.915668711473447,1.4686750317377262,0.0,1719.34940241773,0.9996217455917035,63.0,0.5966730000000027,14.285714285714302,1585.4600000000132,3019.031717514402,7995.508282485585
219.0,85.11827881850351,99.99960609714178,1702.1068749216136,19.996962070919672,1.4100033324480425,0.30000275744201316,0.6999980302033127,1.0,3.939028582209403e-06,16.052479612711895,29.696684974366136,75.11004378204235,7.530382015038149,0.9481678339514269,4.5,0.637025507118356,24.00000000000001,4.2,145.0,0.997669319398767,0.997669319398767,12.130922809599948,24.848601085692962,300.0,0.05186101846294232,5.2160875769289285,100.00237692364223,12.0,80.0,0.05,-1.9875025916070987,0.8784682490034827,1.634541018367007,1.202949436620023,0.0,1719.34641905273,0.9996200110771686,63.0,0.5966730000000027,14.285714285714302,1585.3933333333466,3019.119586709555,7995.487079957098
220.0,85.1183379038045,99.99960610504098,1702.106875338632,19.996948194803394,1.4100033323812595,0.30000275737956483,0.6999980302591807,1.0,3.938949590178709e-06,17.481874104564703,29.259656966575527,75.65632879178062,7.536820756740473,0.9491560297368843,4.5,0.6357129184569731,24.00000000000001,4.2,145.0,0.997658711118459,0.997658711118459,12.131518169637634,24.832827472390058,300.0,0.05206995728506822,5.216958155354453,100.0023984450303,12.0,80.0,0.05,0.09366087796716693,4.040244835169555,1.8510828857069335,1.4038768339969245,0.0,1719.3434356877299,0.9996182765626337,63.0,0.5966730000000027,14.285714285714302,1585.32666666668,3019.2074615453375,7995.465871787983
221.0,85.11839698796028,99.99960611247268,1702.10687573097,19.996934318687114,1.410003332318429,0.3000027573207852,0.699998030311805,1.0,3.938875273234998e-06,15.97728280303419,29.87999717389191,74.88090353263513,7.527709434924995,0.9477457732155333,4.5,0.6344030100569782,24.00000000000001,4.2,145.0,0.9976481031033552,0.9976481031033552,12.132113509840847,24.8171080181204,300.0,0.052278664068990045,5.2178277669541275,100.00242006141822,12.0,80.0,0.05,1.929927184522573,-0.9936774610269861,1.6367048279636163,1.20342133193622,0.0,1719.3404523227298,0.9996165420480987,63.0,0.5966730000000027,14.285714285714302,1585.2600000000134,3019.2953420230274,7995.444657976961
222.0,85.11845607103876,99.99960611946271,1702.1068760999926,19.996920442570833,1.4100033322593326,0.3000027572654712,0.6999980303613647,1.0,3.938805372882825e-06,17.590585289703622,27.279352332991444,78.13170958376071,7.567255931914649,0.9533343511531358,4.5,0.6330957765157599,24.00000000000001,4.2,145.0,0.9976374953534487,0.9976374953534487,12.13270883021025,24.80144254263498,300.0,0.052487139072399165,5.218696412801666,100.0024417727795,12.0,80.0,0.05,-0.3690054046272983,-4.380932208219049,1.839928588122554,1.3990242628936187,0.0,1719.3374689577297,0.9996148075335638,63.0,0.5966730000000027,14.285714285714302,1585.1933333333468,3019.3832281439036,7995.423438522752
223.0,85.11851515310414,99.99960612603557,1702.1068764469921,19.996906566454555,1.410003332203763,0.3000027572134309,0.6999980304080298,1.0,3.938739644269163e-06,15.96183472179146,29.91207205660137,74.84080992924831,7.527243488652056,0.9476714570588639,4.5,0.631791212441437,24.00000000000001,4.2,145.0,0.997626887868733,0.997626887868733,12.133304130746492,24.785830866284737,300.0,0.05269538255270074,5.219564093969588,100.00246357908767,12.0,80.0,0.05,-1.8609473953002231,1.1139354962143688,1.6358317555004473,1.2031570239295362,0.0,1719.3344855927296,0.9996130730190288,63.0,0.5966730000000027,14.285714285714302,1585.1266666666802,3019.4711199092444,7995.4022134240795
224.0,85.11857423421702,99.99960613221434,1702.106876773187,19.996892690338278,1.410003332151526,0.30000275716448316,0.6999980304519602,1.0,3.938677856609729e-06,17.39528664676006,27.46017166616205,77.90568541729746,7.564386739108182,0.9529721459654807,4.5,0.6304893124528373,24.00000000000001,4.2,145.0,0.9976162806492016,0.9976162806492016,12.133899411450248,24.770272810018525,300.0,0.0529033947670141,5.2204308115292255,100.00248548031622,12.0,80.0,0.05,0.6218762052347525,4.505380197468241,1.7862034879262876,1.3451498484054734,0.0,1719.3315022277295,0.9996113385044939,63.0,0.5966730000000027,14.285714285714302,1585.0600000000136,3019.5590173203286,7995.380982679662
225.0,85.11863331443465,99.9996061380208,1702.106877079728,19.996878814221997,1.4100033321024363,0.3000027571184567,0.6999980304933077,1.0,3.938619792052123e-06,16.017493116939914,30.053007486876172,74.66464064140482,7.5252020474386,0.9473432551538185,4.5,0.6291900711794761,24.00000000000001,4.2,145.0,0.9976056736948475,0.9976056736948475,12.13449467232217,24.754768195381136,300.0,0.053111175972172985,5.221296566550722,100.00250747643867,12.0,80.0,0.05,1.7912174024704757,-1.2234385499149336,1.6964965558631468,1.2641380723890892,0.0,1719.3285188627294,0.999609603989959,63.0,0.5966730000000027,14.285714285714302,1584.993333333347,3019.646920378437,7995.359746288222
226.0,85.11869239381116,99.9996061434756,1702.106877367704,19.996864938105716,1.41000333205632,0.3000027570751899,0.6999980305322152,1.0,3.938565243970515e-06,17.26110666123399,27.566157742770233,77.77320282153724,7.562713749990262,0.9527581082528418,4.5,0.6278934832615358,24.00000000000001,4.2,145.0,0.9975950670056644,0.9975950670056644,12.135089913362929,24.739316844511322,300.0,0.053318726424725946,5.2221613601030255,100.00252956742855,12.0,80.0,0.05,-0.9085134211791565,-4.5090954448112255,1.7440983586334005,1.306185785470569,0.0,1719.3255354977293,0.999607869475424,63.0,0.5966730000000027,14.285714285714302,1584.9266666666804,3019.7348290848468,7995.338504248477
227.0,85.11875147239762,99.9996061485982,1702.106877638143,19.99685106198944,1.4100033320130123,0.3000027570345299,0.6999980305688176,1.0,3.938514017960415e-06,16.15187070263803,30.407214294958038,74.22188213130246,7.52011335217316,0.9465063049912751,4.5,0.6265995433498447,24.00000000000001,4.2,145.0,0.9975844605816456,0.9975844605816456,12.135685134573174,24.72391858013983,300.0,0.05352604638093661,5.223025193253904,100.00255175325934,12.0,80.0,0.05,-1.712478003576624,1.3482341471195831,1.7449179355998101,1.3126443723798005,0.0,1719.3225521327292,0.9996061349608891,63.0,0.5966730000000027,14.285714285714302,1584.8600000000138,3019.8227434408404,7995.317256559149
228.0,85.11881055024232,99.99960615340696,1702.1068778920148,19.996837185873158,1.4100033319723582,0.30000275699633244,0.6999980306032425,1.0,3.938465930417578e-06,17.290445351367673,27.470659263314243,77.89257592085721,7.564220904892682,0.9529510237485326,4.5,0.6253082461058553,24.00000000000001,4.2,145.0,0.9975738544227842,0.9975738544227842,12.136280335953575,24.708573225587408,300.0,0.05373313609678399,5.223888067069936,100.00257403390466,12.0,80.0,0.05,1.2089437850021372,4.288098923840466,1.7341040467826951,1.3006028708449544,0.0,1719.3195687677292,0.9996044004463541,63.0,0.5966730000000027,14.285714285714302,1584.7933333333472,3019.910663447697,7995.296003218959
229.0,85.11886962739084,99.9996061579193,1702.1068781302376,19.99682330975688,1.4100033319342105,0.30000275696046125,0.6999980306356105,1.0,3.938420806974819e-06,16.142621283329785,31.04669044114798,73.42253694856504,7.5110746755470785,0.9449502627399978,4.5,0.6240195862016247,24.00000000000001,4.2,145.0,0.997563248529074,0.997563248529074,12.13687551750479,24.69328060476285,300.0,0.053939995827962876,5.224749982616515,100.002596409338,12.0,80.0,0.05,1.6230420565450685,-1.4528443164305598,1.7461517699180458,1.31273606663139,0.0,1719.316585402729,0.9996026659318192,63.0,0.5966730000000027,14.285714285714302,1584.7266666666806,3019.9985891066976,7995.274744226625
230.0,85.11892870388624,99.99960616215157,1702.1068783536762,19.9968094336406,1.4100033318984302,0.3000027569267875,0.6999980306660356,1.0,3.938378484349414e-06,17.05273540954071,27.833109729423256,77.43951283822095,7.558528255222052,0.9522132506525637,4.5,0.6227335583197925,24.00000000000001,4.2,145.0,0.9975526429005079,0.9975526429005079,12.137470679227475,24.678040542161053,300.0,0.054146625829884026,5.225610940957853,100.00261887953292,12.0,80.0,0.05,-1.4340025715218956,-3.821008378879063,1.7049514370155694,1.2705755098771474,0.0,1719.313602037729,0.9996009314172842,63.0,0.5966730000000027,14.285714285714302,1584.660000000014,3020.0865204191223,7995.253479580866
231.0,85.11898777976924,99.99960616611932,1702.10687856315,19.996795557524322,1.4100033318648866,0.30000275689518957,0.6999980306946252,1.0,3.938338806790398e-06,16.33252977038221,31.471277538509863,72.89180307686269,7.505175614060807,0.9438839805685836,4.5,0.621450157153561,24.00000000000001,4.2,145.0,0.9975420375370797,0.9975420375370797,12.138065821122302,24.66285286286103,300.0,0.0543530263576746,5.226470943156981,100.00264144446297,12.0,80.0,0.05,-1.5300634178958474,1.5833605809193767,1.7868777672264762,1.3520148285733065,0.0,1719.3106186727289,0.9995991969027493,63.0,0.5966730000000027,14.285714285714302,1584.5933333333473,3020.174457386252,7995.2322092804025
232.0,85.11904685507827,99.9996061698372,1702.1068787594318,19.99678168140804,1.410003331833456,0.3000027568655525,0.6999980307214808,1.0,3.938301628068075e-06,16.871145829738325,28.109434157752464,77.09410730280945,7.554237883634205,0.9516404595193264,4.5,0.620169377406673,24.00000000000001,4.2,145.0,0.9975314324387824,0.9975314324387824,12.138660943189924,24.647717392524005,300.0,0.05455919766617838,5.227329990275746,100.00266410410173,12.0,80.0,0.05,1.6579791640997308,3.157067453763104,1.680883935404899,1.2480699714566479,0.0,1719.3076353077288,0.9995974623882145,63.0,0.5966730000000027,14.285714285714302,1584.5266666666807,3020.262400009368,7995.210933323951
233.0,85.11910592984964,99.99960617331897,1702.1068789432516,19.99676780529176,1.410003331804021,0.30000275683776784,0.6999980307466988,1.0,3.938266810337154e-06,16.539878874801033,31.854145104403315,72.41321861949588,7.499924032931671,0.9428989925962517,4.5,0.6188912137933926,24.00000000000001,4.2,145.0,0.9975208276056097,0.9975208276056097,12.139256045430997,24.632633957391462,300.0,0.0547651400099562,5.228188083374821,100.00268685842276,12.0,80.0,0.05,1.4246043028224167,-1.7336716754825667,1.8193429149878568,1.38326983544891,0.0,1719.3046519427287,0.9995957278736795,63.0,0.5966730000000027,14.285714285714302,1584.4600000000141,3020.3503482897518,7995.189651710233
234.0,85.1191650041177,99.99960617657779,1702.106879115301,19.996753929175483,1.4100033317764713,0.300002756811733,0.6999980307703693,1.0,3.93823422214723e-06,16.866299371170783,28.09328529976083,77.11429337529898,7.554487457326563,0.951674183832166,4.5,0.6176156610384839,24.00000000000001,4.2,145.0,0.9975102230375549,0.9975102230375549,12.139851127846207,24.617602384283202,300.0,0.05497085364328611,5.229045223513696,100.00270970739966,12.0,80.0,0.05,-1.8526006194980507,-2.3419833239883,1.6742346772025714,1.2441919382236928,0.0,1719.3016685777286,0.9995939933591446,63.0,0.5966730000000027,14.285714285714302,1584.3933333333475,3020.438302228685,7995.168364437966
235.0,85.11922407791478,99.99960617962594,1702.1068792762292,19.996740053059202,1.4100033317507028,0.300002756787351,0.6999980307925783,1.0,3.938203740574409e-06,16.544904510702253,32.622810730824924,71.45238658646886,7.4895686105360095,0.9408516206028599,4.5,0.6163427138771894,24.00000000000001,4.2,145.0,0.9974996187346112,0.9974996187346112,12.140446190436183,24.60262250059543,300.0,0.05517633882016381,5.229901411750686,100.002732651006,12.0,80.0,0.05,-1.3124670469356796,1.8671068801456712,1.8231856303961715,1.3837152004993793,0.0,1719.2986852127285,0.9995922588446096,63.0,0.5966730000000027,14.285714285714302,1584.326666666681,3020.5262618274505,7995.147071505867
236.0,85.11928315127152,99.99960618247513,1702.1068794266534,19.99672617694292,1.4100033317266163,0.30000275676453053,0.6999980308134066,1.0,3.938175248663356e-06,16.655263118004115,28.47835681301715,76.63295398372858,7.5485750598791945,0.950861460833163,4.5,0.615072367055211,24.00000000000001,4.2,145.0,0.9974890146967722,0.9974890146967722,12.141041233201602,24.587694134298836,300.0,0.055381595794302935,5.230756649142933,100.00275568921533,12.0,80.0,0.05,1.959533409474232,1.6755990556009075,1.6605092591828858,1.2290923760116719,0.0,1719.2957018477284,0.9995905243300747,63.0,0.5966730000000027,14.285714285714302,1584.2600000000143,3020.614227087329,7995.125772912655
237.0,85.11934222421681,99.99960618513637,1702.1068795671542,19.996712300826644,1.4100033317041192,0.30000275674318505,0.6999980308329307,1.0,3.938148636279948e-06,16.769645201257003,32.94622710852308,71.04811611434617,7.485284299162554,0.9399612884776928,4.5,0.6138046153286878,24.00000000000001,4.2,145.0,0.997478410924031,0.997478410924031,12.141636256143125,24.57281711393668,300.0,0.05558662481913533,5.231610936746402,100.00277882200133,12.0,80.0,0.05,1.1892758380288107,-2.0492026300094905,1.8507222591996566,1.409064601333121,0.0,1719.2927184827283,0.9995887898155398,63.0,0.5966730000000027,14.285714285714302,1584.1933333333477,3020.7021980096033,7995.104468657047
238.0,85.11940129677801,99.99960618762,1702.1068796982815,19.996698424710363,1.410003331683123,0.30000275672323296,0.6999980308512227,1.0,3.9381237999691625e-06,16.6448470217424,28.479853322556586,76.63108334680429,7.548552238732474,0.9508582671624329,4.5,0.6125394534641772,24.00000000000001,4.2,145.0,0.9974678074163819,0.9974678074163819,12.142231259261411,24.55799126862289,300.0,0.05579142614781139,5.232464275615885,100.00280204933756,12.0,80.0,0.05,-2.0525947538984903,-0.9739198485404346,1.6554263891991448,1.2263138997194776,0.0,1719.2897351177282,0.9995870553010048,63.0,0.5966730000000027,14.285714285714302,1584.126666666681,3020.790174595557,7995.083158737759
239.0,85.11946036898088,99.99960618993592,1702.106879820554,19.996684548594082,1.4100033316635454,0.3000027567045971,0.6999980308683508,1.0,3.93810064082345e-06,16.784725558645846,33.610654287742264,70.2175821403222,7.476613020169885,0.938076111434442,4.5,0.6112768762386326,24.00000000000001,4.2,145.0,0.9974572041738167,0.9974572041738167,12.14282624255712,24.54321642804015,300.0,0.055996000033200405,5.233316666805006,100.00282537119764,12.0,80.0,0.05,-1.0601692375423006,2.219404886772896,1.855547280042329,1.4096564875697464,0.0,1719.2867517527282,0.9995853207864699,63.0,0.5966730000000027,14.285714285714302,1584.0600000000145,3020.878156846473,7995.06184315351
240.0,85.11951944084979,99.9996061920934,1702.1068799344614,19.996670672477805,1.4100033316453076,0.3000027566872045,0.6999980308843795,1.0,3.93807906604593e-06,16.459358063188017,28.844003001982607,76.17589624752176,7.543034454903209,0.9500729034176087,4.5,0.6100168784393843,24.00000000000001,4.2,145.0,0.9974466011963297,0.9974466011963297,12.143421206030919,24.52849242243803,300.0,0.056200346727890815,5.234168111366215,100.00284878755522,12.0,80.0,0.05,2.0875481764165156,0.5050104383573698,1.647433077239774,1.2165703483983483,0.0,1719.283768387728,0.9995835862719349,63.0,0.5966730000000027,14.285714285714302,1583.993333333348,3020.966144763633,7995.040521903017
241.0,85.11957851240778,99.99960619410116,1702.1068800404676,19.996656796361524,1.4100033316283354,0.3000027566709864,0.6999980308993697,1.0,3.938058988381954e-06,17.007072588342034,33.68235980878226,70.1279502390222,7.475687476134915,0.9378680321222579,4.5,0.6087594548641188,24.00000000000001,4.2,145.0,0.9974359984839142,0.9974359984839142,12.144016149683459,24.513819082631073,300.0,0.05640446648419055,5.235018610350798,100.00287229838386,12.0,80.0,0.05,0.9148599738961947,-2.4528012570020286,1.8777066505544089,1.4299406143089095,0.0,1719.280785022728,0.9995818517574,63.0,0.5966730000000027,14.285714285714302,1583.9266666666813,3021.0541383483214,7995.019194984997
242.0,85.11963758367664,99.99960619596757,1702.1068801390095,19.996642920245243,1.410003331612558,0.30000275665587783,0.6999980309133791,1.0,3.938040324271696e-06,16.31778483181008,29.12634117667029,75.82297352916216,7.5388040545985,0.9494525143319681,4.5,0.6075046003208576,24.00000000000001,4.2,145.0,0.9974253960365637,0.9974253960365637,12.144611073515408,24.499196239996937,300.0,0.05660835955412732,5.235868164808867,100.00289590365723,12.0,80.0,0.05,-2.108098921228718,-0.07859463055917426,1.64087613923927,1.2097406191943922,0.0,1719.2778016577279,0.999580117242865,63.0,0.5966730000000027,14.285714285714302,1583.8600000000147,3021.1421376018225,7994.997862398162
243.0,85.11969665467686,99.99960619770043,1702.106880230501,19.996629044128966,1.4100033315979101,0.3000027566418174,0.6999980309264614,1.0,3.938022995697565e-06,17.213075166593114,33.507064017393276,70.34706997825842,7.477953611585992,0.9383751009678816,4.5,0.606252309627938,24.00000000000001,4.2,145.0,0.9974147938542705,0.9974147938542705,12.145205977527425,24.484623726474496,300.0,0.056812026189448986,5.236716775789373,100.00291960334897,12.0,80.0,0.05,-0.7476714094433587,2.731619932415388,1.8948484333526625,1.4460049949300922,0.0,1719.2748182927278,0.9995783827283301,63.0,0.5966730000000027,14.285714285714302,1583.793333333348,3021.230142525419,7994.976524141232
244.0,85.11975572542785,99.99960619930708,1702.1068803153312,19.996615168012685,1.410003331584329,0.3000027566287471,0.6999980309386685,1.0,3.938006929189442e-06,16.29595207257817,29.162104108526776,75.77826986434155,7.538271130934645,0.949373205133813,4.5,0.6050025776139918,24.00000000000001,4.2,145.0,0.9974041919370294,0.9974041919370294,12.145800861720172,24.47010137456201,300.0,0.0570154666416238,5.2375644443401015,100.00294339743273,12.0,80.0,0.05,2.1041383572533285,-0.2819855592746806,1.637910141604235,1.208157426287245,0.0,1719.2718349277277,0.9995766482137952,63.0,0.5966730000000027,14.285714285714302,1583.7266666666815,3021.318153120396,7994.955180212921
245.0,85.11981479594795,99.99960620079455,1702.1068803938695,19.996601291896408,1.410003331571756,0.3000027566166121,0.6999980309500485,1.0,3.937992054545702e-06,17.236267492447148,33.41762795664428,70.45886505419466,7.4791143673442315,0.9386317124897481,4.5,0.603755399117926,24.00000000000001,4.2,145.0,0.9973935902848337,0.9973935902848337,12.146395726094303,24.45562901731523,300.0,0.05721868116184075,5.238411171507674,100.00296728588214,12.0,80.0,0.05,0.577789976860031,-2.9936734848626574,1.8985174026218696,1.4464672103220582,0.0,1719.2688515627276,0.9995749136992602,63.0,0.5966730000000027,14.285714285714302,1583.6600000000149,3021.4061693880376,7994.933830611945
